Marn_AMB5.26 Marn_AMB5.41 Marn_BC49_2017 Marn_BD33_2017 Marn_BD72_2017 Marn_BE51_2017 Marn_BG27_2017 Marn_BG76_2017 Marn_RMR154 Marn_RMR156 Marn_RMR160 Msp1_G40_2015 Msp1_G78_2015 Msp1_BF38_2017 Msp1_A17_2014 Msp1_MBB052 Msp1_B14_2014 Msp1_B77_2014 Msp1_E23_2014 Msp1_A45_2014 Msp1_A61_2014 Msp1_A100_2014 Msp1_F28_2015 Msp1_F60_2015 Msp1_BIN.S_K53_2011 Msp1_SALAF_B66_2013 Msp1_SALAF_B77_2013 Msp1_ANALV_A19_2013 Msp1_AMBH_D7_2013 Msp1_BEZAV_C30_2013 Msp1_BEZAV_C53_2013 Mber_Joerg73 Mber_KIR06.30_S12 Mber_KIR06.34 Mber_RMR94 Mber_t1329_S1234 Mber_JMR045 Mber_t1330 Mber_t1332 Mber_t1327 Mber_t1331_S12 Mber_t1334 Mruf_CAISOM101 Mruf_E250M100 Mruf_PBZT116 Mruf_PBZT122 Mruf_TRA8.83 Mruf_TRA8.85 Mruf_E0F72_S12 Mruf_E250M91 Mruf_RMR144 Mruf_RMR142 Mruf_RMR147 Mruf_D100M94 Mmyo_BEMA7.17_S12 Mmyo_BEMA7.8 Mmyo_RMR31 Mmyo_RMR70 Mmyo_JMR073_S12 Mmyo_RMR82_S123 Mmyo_RMR79 Mmyo_JMR028 Mmyo_RMR81 Mmyo_JMR075_S12 Mmyo_JMR027 Mmyo_RMR80 Mmyo_RMR30 Mmyo_JMR072 Mmyo_01y13_bom_S12 Mmyo_03y06_hatsi_S12 Mmyo_04y06_hatsi_S12 Mmyo_06y13_bom_S12 Mmyo_17y03_madi_S12 Mbon_f08y13_zana Mbon_f09y13_zana Mbon_f13y15_sely Mbon_f17y13_zana Mbon_m07y15_sely Mbon_301y03_ata_S12 Mbon_3y11_hara_S12 Mbon_55y04_bibo_S12 Mbon_f07y13_zana_S12 Mbon_m22y13_zana_S12 Mdan_02y08_befa_S12 Mdan_42y04_koa_S12 Mdan_44y04_koa_S12 Mdan_83y04_injo_S12 Mdan_90y04_anji_S12 Mrav_10y03_anko_S12 Mrav_10y13_jbb_S12 Mrav_13y03_anko_S12 Mrav_f143y14_mari_S12 Mrav_f63y14_mari_S12 Mrav_m125y14_mari_S12 Mrav_m178y14_mari_S12 Mrav_f325y18_mari Mrav_m117y17_jabe Mrav_m139y17_jabe Mrav_m266y18_mari Mrav_m180y18_mari Mrav_f257y18_mari Mrav_m90y17_rav_S2 Mrav_166y03_bero Mbor_RMR115 Mbor_RMR116 Mbor_RMR124 Mbor_RMR129 Msim_A01_2014 Msim_A02_2014 Msim_A032014 Msim_A082014 Msim_BET87 Msim_PBZT117 Msim_POLO522 Msim_ZAH2 Msim_ZAH5 Mgan_00016A8577 Mgan_00016A875E Mgan_00016A8A1D_S12 Mgan_00016A8EBC Mgan_00072854DC Mgan_0007289B19 Mgan_00074C3B6F Mgan_00074C3F7D Mgan_00074C439B Mgan_00074C54EC Mman_RMR215 Mman_RMR216 Mman_RMR217 Mman_RMR219 Mman_RMR220 Mmur_71y04_tsin_S12 Mmur_f48y13_mari_S12 Mmur_f56y13_ampi_S12 Mmur_f56y13_mari_S12 Mmur_m44y13_ampi_S12 Mmur_m53y11_ampi_S12 Mmur_Joerg33_S12 Mmur_KIR06.31 Mmur_KIR06.32 Mmur_MOR106 Mmur_RMR19 Mmur_RMR25_S12 Mmur_RMR27 Mmur_RMR28 Mmur_RMR29 Mmur_RMR44_S12 Mmur_RMR45 Mmur_RMR47 Mmur_RMR48_S12 Mmur_RMR49 Mmur_Joerg214_S12 Mmur_f102y18_mari Mmur_f142y17_jabe Mmur_f21y15_bomb Mmur_m209y18_mari Mmur_Micro24 Mmur_f110y18_mari Mmur_m136y17_jabe Mmur_m372y18_jabe Mmur_f38y15_bomb Mmur_ADY1995_S12 Mjol_LAKI5.20_S12 Mjol_LAKI5.24 Mmaro_RMR131 Mmaro_RMR136 Mger_f12y18_fina Mger_f55y18_bao Mger_m17y18_fina Mger_m44y18_anja Mger_f51y18_sako Mger_m10y18_dobo Mjon_A12 Mjon_A13 Mjon_A23 Mjon_A24 Mjon_B13 Mjon_B24 Mjon_B34 Mjon_BD1 Mjon_MBB019 Mjon_MBB020 Mjon_MBB021 Mjon_MBB022 Mjon_MBB024 Mjon_MBB025 Mjon_MBB027 Mjon_MBB029 Mmac_01y06_hely_S12 Mmac_01y07_hely_S12 Mmac_01y13_hely_S12 Mmac_03y13_hely_S12 Mmac_04y06_hely_S12 Mmac_04y13_hely_S12 Mmac_05y08_hely_S12 Mmac_06y08_hely_S12 Mmac_07y08_hely_S12 Mmac_08y08_hely_S12 Mleh_ANJZ11 Mleh_JMR001_S12 Mleh_JMR002_S12 Mleh_B12 Mleh_B14 Mleh_BC3 Mleh_C12 Mleh_C24 Mmit_m05y06_hely Mleh_RMR95 Mleh_RMR97 Mleh_RMR99 Mleh_JMR092 Mleh_MBB001_S123 Mleh_SIB7.1 Mleh_TAD4.32 Mleh_DWW3243 Mleh_DWW3244 Mleh_DWW3235 Mleh_MBB037 Mleh_MBB038 Mleh_MBB045 Mleh_01y00_man_S12 Mleh_02y00_man_S12 Mleh_ODY6.9 Mmit_PBZT115 Mmit_MBB012 Mmit_MBB013 Mmit_MBB005 Mmit_RMR186 Mmit_RMR187 Mmit_10y07_hely_S12 Mmit_07y06_habe_S12 Mmam_I01_2015 Mmam_m16y16_lok Mmam_m22y16_lok Mmam_02y02_oka_S12 Mmam_05y02_oka_S12 Mmam_11y02_oka_S12 Mmam_12y02_oka_S12 Mmarg_m12y16_mibe Mmarg_TAF06.1 Mmarg_TAF06.5 Msam_02y05_mamy_S12 Msam_06y02_mahi_S12 Msam_06y05_mamy_S12 Msam_07y02_mahi_S12 Msam_15y02_mahi_S12 Mtav_ANALF_B18_2013 Mtav_ANALF_B2_2013 Mtav_ANALF_B22_2013 Mtav_ANALF_B28_2013 Mtav_ANALF_B8_2013 Mtav_C04_2013 Mtav_C13_2013 Mtav_C17_2013 Mtav_C35_2013 Mtav_C39_2013 Mtav_AMBI_J50_2011 Mtav_AMBO_F30_2011 Mtav_AMBO_F37_2011 Mtav_AMBO_F65_2011 Mtav_AMPO_P39_2011 Mtav_ANALM_A60_2012 Mtav_ANALM_C56_2012 Mtav_ANALM_C78_2012 Mtav_ANALM_P10_2012 Mtav_ANALM_P43_2012 Mtav_ANALM_P50_2012 Mtav_ANALM_P56_2012 Mtav_ANDF_A13_2012 Mtav_ANDF_A28_2012 Mtav_ANDF_A44_2012 Mtav_ANDF_B3_2012 Mtav_ANDF_B78_2012 Mtav_ANDF_D63_2012 Mtav_ANDF_D5_2012 Mtav_ANKA_F137_2012 Mtav_ANKA_F42_2012 Mtav_ANKA_F58_2012 Mtav_ANKA_F75_2012 Mtav_ANKA_H24_2012 Mtav_ANKA_K46_2011 Mtav_ANTSB_H29_2011 Mtav_ANTSB_H53_2011 Mtav_ANTSK_E33_2011 Mtav_ANTSK_E43_2011 Mtav_ANTSK_E60_2011 Mtav_ANTSR_L16_2011 Mtav_ANTSR_L36_2011 Mtav_BEK_A22_2010 Mtav_BEK_A26_2010 Mtav_BEK_D40_2011 Mtav_BEK_D46_2011 Mtav_BEN_G27_2011 Mtav_BEN_G62_2011 Mtav_BIN_C32_2010 Mtav_BIN_C41_2010 Mtav_BIN_C43_2010 Mtav_BIN_C44_2010 Mtav_BOB_E13_2011 Mtav_BOB_E21_2011 Mtav_SOL_I23_2011 Mtav_SOL_K18_2011 Mtav_C23_2013 Mtav_C24_2013 Mtav_C29_2013 Mtav_C31_2013 Mtav_D03_2015 Mtav_D50_2015 Mtav_D61_2015 Mtav_D71_2015 Mtav_D72_2015 Mtav_BA79_2017 Mtav_BA54_2017 Mtav_BA5_2017 Mtav_BA15_2017 Mtav_BJ18_2017 Mtav_BJ9_2017
Marn_AMB5.26 0 6.80012723193278 4.25939706223783 1.09980181238497 13.9539492215724 17.0795180673347 31.0076710950592 20.9323702892838 6.65299563699323 6.65299563699323 6.65299563699323 96.7623909731883 97.5084155192181 96.6472420370729 196.355396056505 197.220710508422 154.403463555283 155.350823573962 146.174513187306 145.249430384106 140.111055061579 140.738498155524 131.724355791136 121.429169272799 96.9914304702807 117.375136907777 117.913099976505 149.905160214366 158.231828719267 138.522736628467 137.937545315344 963.453447415335 964.823136563053 969.415668798266 963.453447415335 963.453447415335 946.664245944239 963.453447415335 963.453447415335 963.453447415335 963.453447415335 963.453447415335 983.631405873153 983.631405873153 985.055767113264 985.055767113264 1098.1684377614 1097.47954566575 983.631405873153 983.631405873153 1011.31489132232 1011.31489132232 1011.31489132232 983.631405873153 862.17630010365 862.217417265289 865.973163108236 865.973163108236 916.907233315456 900.37555156561 900.37555156561 671.837032206875 900.37555156561 916.907233315456 671.837032206875 900.37555156561 865.973163108236 916.907233315456 486.779544966402 527.792934013335 527.792934013335 486.779544966402 517.213506107424 450.695548458456 450.695548458456 386.81368007168 450.695548458456 386.81368007168 443.369898752523 382.172723026987 376.927319767106 449.869904898199 449.869904898199 289.618341521777 318.262774266159 318.262774266159 292.679966256677 330.476239362969 473.857772396519 490.599717051241 473.857772396519 415.060424637096 415.060424637096 416.50545222886 415.060424637096 409.142238678704 497.091249992855 495.526035552467 422.126726126471 425.289389655186 422.512723205833 490.352448298918 442.908373934242 493.113181804357 493.113181804357 493.113181804357 493.113181804357 463.391169258928 463.150812982713 463.304057922905 463.20739938272 600.022805176387 600.01670469826 528.392833734476 551.948990915569 551.948990915569 1419.39279634729 1419.39279634729 1419.39279634729 1419.39279634729 1419.39279634729 1419.39279634729 1419.39279634729 1419.39279634729 1419.39279634729 1419.39279634729 1413.78413348787 1422.28342681602 1422.28342681602 1422.28342681602 1422.28342681602 410.6543932124 415.089293934431 492.199839103918 415.089293934431 492.199839103918 492.199839103918 963.453447415335 964.853650402754 969.352613444663 955.635779144733 1214.46824417079 990.850363071895 990.850363071895 990.850363071895 990.850363071895 978.323857991132 978.323857991132 978.323857991132 978.323857991132 978.323857991132 963.453447415335 426.641961234979 495.801612011329 489.120798853654 425.56497495121 1402.57056149064 426.086413048198 496.203482821684 494.366827203969 489.120798853654 426.641961234979 1004.77464898182 1001.32505110031 841.311849989951 841.311849989951 695.832953428839 791.161319016417 695.048111671655 645.920012212428 772.770009640121 705.860359090866 440.384696700048 440.825168274312 441.34761243192 441.198261191835 410.02938641923 409.330191576828 410.351960150661 407.898329790426 424.232715284361 424.232715284361 424.232715284361 424.232715284361 424.232715284361 424.232715284361 424.232715284361 424.232715284361 320.55525296816 320.55525296816 320.55525296816 320.55525296816 320.55525296816 320.55525296816 320.55525296816 320.55525296816 320.55525296816 320.55525296816 671.511307397058 418.572026941914 418.572026941914 410.345820660272 409.653056116895 410.885663241361 409.672124893398 410.31288573963 321.880523889679 657.57667529198 657.57667529198 657.57667529198 700.716704364226 703.900575163556 749.510461970729 703.924375074656 809.425480773077 809.425480773077 809.425480773077 653.899761588187 653.899761588187 653.899761588187 698.018704724103 698.018704724103 706.07598865315 245.350267289933 247.668217795909 247.668217795909 224.229180964829 227.263604897227 227.263604897227 320.55525296816 314.231399947088 122.576859872941 132.594969167515 132.594969167515 108.923944072838 108.923944072838 108.923944072838 108.923944072838 190.45587589006 198.016398095427 198.016398095427 330.799569293777 220.976321836934 330.799569293777 220.976321836934 220.976321836934 126.114516167933 39.2105877210577 125.721221296971 125.143510895942 126.628933767984 34.8339650925724 42.6947772260703 44.3088120069498 38.8272571022887 39.0171697322128 87.6153381311111 72.9043206648427 72.9933057977775 74.7973793822788 76.0386969951148 38.526720442501 40.7690717342489 39.2470347199664 41.8186795976414 34.4951002270224 40.4202020382652 42.8793486751329 45.8143025839799 52.1183390771982 48.0270243355526 47.0372463090637 45.7490671259767 66.8402463313726 66.2348298013646 54.1571269025802 49.5681040094887 43.1638832621393 48.8322665678003 32.3172697782188 98.3059532865142 87.3407648313574 87.4749826725574 86.3068559321186 84.73121130729 86.1692979787877 67.9280037247729 67.6950615685346 91.5089136151641 91.7962829582728 92.9459276592825 91.4281534614395 70.0827676280167 69.7354737183234 93.9517715601117 94.1160289914003 96.4742314263596 93.3971739109152 100.149882941525 100.218150096678 77.4170329020999 76.1485643409212 28.9815716574478 28.8434572613936 27.8948896531886 28.0617177946317 37.3849954891453 36.1636174193774 36.0806500183042 35.4275157830498 36.373415945673 29.2257639826768 28.065459563435 33.6043723312083 32.7163789860398 30.8216321104602 31.8943856499841
Marn_AMB5.41 6.80012723193278 0 11.0593783458523 5.9861370422891 19.0735709991736 21.9363231193821 37.8069295855148 26.6356676853243 0.513081231802188 0.513081231802188 0.513081231802188 99.702920163127 100.528960145739 98.3680078298456 198.160545839722 199.034533466518 158.039601501953 159.054605998158 148.959632657764 148.485876249821 143.774931072415 144.384178994642 134.643216507245 124.235798881872 98.7769493607453 118.944050050739 119.604820304568 150.70323780524 158.876160687586 139.583384052138 138.9944749531 969.899076926619 971.266606255243 975.876619007932 969.899076926619 969.899076926619 953.133899622146 969.899076926619 969.899076926619 969.899076926619 969.899076926619 969.899076926619 989.025114251077 989.025114251077 990.459827512023 990.459827512023 1103.67798857162 1102.97683795118 989.025114251077 989.025114251077 1016.70708585547 1016.70708585547 1016.70708585547 989.025114251077 868.726557978193 868.767676476382 872.512788223596 872.512788223596 923.390778530258 906.957865008319 906.957865008319 678.637157416792 906.957865008319 923.390778530258 678.637157416792 906.957865008319 872.512788223596 923.390778530258 493.513237181381 534.559499588062 534.559499588062 493.513237181381 523.806568307048 457.052435467715 457.052435467715 393.128544514785 457.052435467715 393.128544514785 449.713185027519 388.580343850256 383.352258281506 456.21834361832 456.21834361832 295.203492900302 324.118663175117 324.118663175117 299.175614346078 336.865658137715 480.27347549725 497.10745480875 480.27347549725 421.753709290445 421.753709290445 423.195420627216 421.753709290445 415.85385615214 503.633236818438 502.063140653995 428.842159694976 431.999018551486 429.228385640794 496.849137141522 449.349582900553 496.8631006214 496.8631006214 496.8631006214 496.8631006214 467.311626614232 467.075253594512 467.225643939522 467.130259545529 604.552681002111 604.54650601436 532.711964102411 556.90666837873 556.90666837873 1424.79995894085 1424.79995894085 1424.79995894085 1424.79995894085 1424.79995894085 1424.79995894085 1424.79995894085 1424.79995894085 1424.79995894085 1424.79995894085 1419.13218455945 1427.66459384528 1427.66459384528 1427.66459384528 1427.66459384528 417.200361854624 421.782512533903 498.703601779044 421.782512533903 498.703601779044 498.703601779044 969.899076926619 971.297330525633 975.812985244527 962.084378048917 1220.56256059163 997.207584368918 997.207584368918 997.207584368918 997.207584368918 984.776752346167 984.776752346167 984.776752346167 984.776752346167 984.776752346167 969.899076926619 433.344846028445 502.33844864674 495.859592561247 432.274534121698 1407.97301040854 432.790587438482 502.741630304309 500.908433689221 495.859592561247 433.344846028445 1009.94374584083 1006.50399003798 846.450983741352 846.450983741352 700.562270970437 795.926944724355 699.747796083008 650.643529255442 777.505636909499 710.452741896305 444.141333332739 444.572259231 445.0974913289 444.947660553219 414.029296873531 413.315779874442 414.350959342649 411.909973986807 427.959990049094 427.959990049094 427.959990049094 427.959990049094 427.959990049094 427.959990049094 427.959990049094 427.959990049094 324.591028448593 324.591028448593 324.591028448593 324.591028448593 324.591028448593 324.591028448593 324.591028448593 324.591028448593 324.591028448593 324.591028448593 676.957790626826 423.580319536538 423.580319536538 414.334757310033 413.636540563081 414.901949460341 413.655328041302 414.327323160312 325.897551145799 663.45387332682 663.45387332682 663.45387332682 705.861426657914 709.064044290561 754.662058958059 709.011711699915 814.772224031356 814.772224031356 814.772224031356 659.834817497431 659.834817497431 659.834817497431 703.120417274033 703.120417274033 711.168210839169 249.079259434149 251.516440355964 251.516440355964 227.030691403026 230.058111191324 230.058111191324 324.591028448593 318.410747638759 127.819998352999 139.375486087747 139.375486087747 115.070826889478 115.070826889478 115.070826889478 115.070826889478 197.045358596869 204.533831198216 204.533831198216 337.190887951012 227.355347851872 337.190887951012 227.355347851872 227.355347851872 127.161117791092 40.2617802255911 126.820600516605 126.193282959715 127.705848422534 39.4665399517248 40.7253324202714 41.8499851819907 42.6635572868543 42.5163065993274 88.5232647312819 75.3773334576734 75.4435453164002 76.9630630563472 75.5343135705197 39.5754860892363 42.5416357214897 40.8214924558007 41.664003983621 34.9714909138749 39.072205550858 42.2080102927488 48.216916388265 56.7212660774015 52.4045794806405 49.897953730896 48.4221462539777 71.02558808264 70.8422488762796 60.0692650808107 54.8015577524466 48.6397105558411 54.6869278600256 37.4362878070865 99.7087419483697 89.1765527104489 89.2503800261038 86.671092805053 84.9231147461098 86.549052583666 67.2507848230189 67.0383390021442 92.1339924663945 92.4377771739732 93.6024225843019 92.0361776872131 70.9232189116102 70.5734326433345 95.5133334904882 95.5584475253075 98.1087900078214 95.0240025811684 100.720253079073 100.836627893969 78.5618209871459 77.2076452240744 27.0642499105012 26.9007225352651 26.6590673941989 26.4038493097399 30.7796179895675 29.5257190648615 29.374251850211 28.6921778878509 29.6831351950801 22.4705623604783 21.2819675007178 26.9491324890138 26.0149126315186 37.6193790742995 38.4684111375744
Marn_BC49_2017 4.25939706223783 11.0593783458523 0 5.15423698666358 11.6990557184747 14.8774337627736 26.7502382419483 17.7904582043527 10.9033081490716 10.9033081490716 10.9033081490716 95.1639746256693 95.8556477124492 95.8440814034523 195.38061132732 196.239904982181 152.27549440546 153.177901535132 144.60758228349 143.389950446189 137.976418757732 138.615256233758 130.085551717099 119.876392182595 96.1456966775545 116.628198320631 117.086593234085 149.60552194266 158.020966722499 138.069709987952 137.487586605804 959.433233098209 960.804328611766 965.385431941858 959.433233098209 959.433233098209 942.62837998731 959.433233098209 959.433233098209 959.433233098209 959.433233098209 959.433233098209 980.289527403316 980.289527403316 981.707244453316 981.707244453316 1094.7514333394 1094.07039809598 980.289527403316 980.289527403316 1007.97373084376 1007.97373084376 1007.97373084376 980.289527403316 858.087791837406 858.128908019146 861.891638315467 861.891638315467 912.862359145949 896.265845057212 896.265845057212 667.577840119208 896.265845057212 912.862359145949 667.577840119208 896.265845057212 861.891638315467 912.862359145949 482.569313405411 523.559765718139 523.559765718139 482.569313405411 513.097957915563 446.736868863126 446.736868863126 382.88390575116 446.736868863126 382.88390575116 439.420290829598 378.181721914998 372.924939679002 445.916800158705 445.916800158705 286.173142517079 314.637691611318 314.637691611318 288.63229514091 326.498494812551 469.860022977889 486.540997855873 469.860022977889 410.878056039278 410.878056039278 412.325332083572 410.878056039278 404.947386239273 493.009780045181 491.447815932882 417.929210776279 421.095833583013 418.315049690325 486.301043612095 438.894178755806 490.835633029389 490.835633029389 490.835633029389 490.835633029389 461.006787027144 460.7639011921 460.918960368499 460.821494166777 597.241276247603 597.235223676398 525.749324569817 548.894962662437 548.894962662437 1416.03949679875 1416.03949679875 1416.03949679875 1416.03949679875 1416.03949679875 1416.03949679875 1416.03949679875 1416.03949679875 1416.03949679875 1416.03949679875 1410.46861427283 1418.94671951944 1418.94671951944 1418.94671951944 1418.94671951944 406.57106641867 410.906970144116 488.143737024398 410.906970144116 488.143737024398 488.143737024398 959.433233098209 960.834704988253 965.322754665572 951.61364726521 1210.67500163115 986.887672518352 986.887672518352 986.887672518352 986.887672518352 974.298860207871 974.298860207871 974.298860207871 974.298860207871 974.298860207871 959.433233098209 422.453003183998 491.723568300797 484.907046784384 421.37146546998 1399.22034958663 421.896577790623 492.124566566533 490.285630457173 484.907046784384 422.453003183998 1001.5762909339 998.120435894644 838.134658813267 838.134658813267 692.920851459532 788.223858742327 692.154982919773 643.013010091596 769.852089590251 703.035539653502 438.106917911063 438.553454115449 439.074071006132 438.925039170812 407.598604599147 406.90865605832 407.92173221765 405.460226486484 421.975162092213 421.975162092213 421.975162092213 421.975162092213 421.975162092213 421.975162092213 421.975162092213 421.975162092213 318.112131143682 318.112131143682 318.112131143682 318.112131143682 318.112131143682 318.112131143682 318.112131143682 318.112131143682 318.112131143682 318.112131143682 668.139742467425 415.491885097158 415.491885097158 407.922043258529 407.232838602173 408.44430379361 407.252085878622 407.872764888312 319.449272152876 653.9275065011 653.9275065011 653.9275065011 697.538410248481 700.710188293933 746.326797197667 700.782814564318 806.115710886414 806.115710886414 806.115710886414 650.213199381677 650.213199381677 650.213199381677 694.86805397975 694.86805397975 702.931249572101 243.12063345364 245.360888159471 245.360888159471 222.603869919899 225.641597530928 225.641597530928 318.112131143682 311.696714801148 119.402940528686 128.352770977855 128.352770977855 105.135404973603 105.135404973603 105.135404973603 105.135404973603 186.347907585925 193.957501489868 193.957501489868 326.820553114685 217.010028432112 326.820553114685 217.010028432112 217.010028432112 125.686883750974 39.1888968097101 125.260661259943 124.71529511652 126.181315007641 32.3629234786072 44.4570527330949 46.3321258574394 36.9035016337681 37.3347750734055 87.3569158701551 71.6845156714825 71.7881923714819 73.7723502821403 76.7050342183 38.5171076719264 40.2533783603105 38.8840197008233 42.5174855611134 34.9197955240655 41.8509835128382 43.8784439788467 44.8162756133615 49.5301812960413 45.626549628834 45.7150647262586 44.5679261301787 64.4840827829367 63.5854434519891 50.5930256792717 46.5293298919659 39.9725800989948 45.3260933523023 29.4944054095953 97.7030795346147 86.4880722278403 86.6609708209375 86.3960433092086 84.9335637708099 86.2491665106133 68.7364376380458 68.4921077253551 91.4182928032943 91.6944899990877 92.8314959393575 91.3485292157506 69.9339526343846 69.5899047959701 93.2577959644641 93.4981310879118 95.7269952578452 92.6626488809545 100.071664631597 100.109416223874 77.042639958981 75.8339378648305 30.9312493158799 30.8101425234101 29.4932462190961 29.8911159442255 41.5454909596044 40.3408140543342 40.2911220811416 39.6524070608333 40.5758846193899 33.4700354269838 32.3201695543397 37.806435783563 36.9381729000423 26.5661467599744 27.846731500439
Marn_BD33_2017 1.09980181238497 5.9861370422891 5.15423698666358 0 15.036281077539 18.1532884635372 31.8811747632622 22.0319129514457 5.78472135705646 5.78472135705646 5.78472135705646 97.7423861415631 98.4950347765197 97.5133913842118 197.240342553215 198.106565105604 155.439371233087 156.391097222885 147.146560295434 146.257054308447 141.148114766503 141.774410816698 132.706358081692 122.401004607046 97.8643222414803 118.229106082688 118.779935566362 150.677948478182 158.98745799084 139.324232398562 138.738555243704 964.484379369856 965.854449595988 970.443825983762 964.484379369856 964.484379369856 947.690789529093 964.484379369856 964.484379369856 964.484379369856 964.484379369856 964.484379369856 984.730877528894 984.730877528894 986.155167600123 986.155167600123 1099.2666784316 1098.57796134668 984.730877528894 984.730877528894 1012.41437122415 1012.41437122415 1012.41437122415 984.730877528894 863.185753829594 863.226870643373 866.985120852225 866.985120852225 917.931117526515 901.376869119246 901.376869119246 672.691058551387 901.376869119246 917.931117526515 672.691058551387 901.376869119246 866.985120852225 917.931117526515 487.722882634862 528.712396590589 528.712396590589 487.722882634862 518.212297437118 451.741132809618 451.741132809618 387.86511705609 451.741132809618 387.86511705609 444.417401540797 383.210831099897 377.962602105693 450.916679391493 450.916679391493 290.715635464985 319.351434136691 319.351434136691 293.702569419054 331.517398990218 474.894326891961 491.619150303373 474.894326891961 416.024630055406 416.024630055406 417.471110174601 416.024630055406 410.097822526325 498.103080524824 496.539000469904 423.080336704239 426.245922078372 423.466214730067 491.374169566805 443.940677530877 494.16032476763 494.16032476763 494.16032476763 494.16032476763 464.44796261482 464.207824240928 464.360912994991 464.264324090992 601.107771561795 601.101668423598 529.469396464535 553.045568942213 553.045568942213 1420.49215402331 1420.49215402331 1420.49215402331 1420.49215402331 1420.49215402331 1420.49215402331 1420.49215402331 1420.49215402331 1420.49215402331 1420.49215402331 1414.88382457351 1423.3829591915 1423.3829591915 1423.3829591915 1423.3829591915 411.665495329577 416.053528573726 493.220100554967 416.053528573726 493.220100554967 493.220100554967 964.484379369856 965.884926315502 970.38087736647 956.666186814845 1215.54143815696 991.89533072459 991.89533072459 991.89533072459 991.89533072459 979.353481947756 979.353481947756 979.353481947756 979.353481947756 979.353481947756 964.484379369856 427.601746242453 496.814638088877 490.060997301738 426.521541145671 1403.66995473329 427.045588392143 497.216206289201 495.378751941236 490.060997301738 427.601746242453 1005.87401876933 1002.42448681723 842.410969478739 842.410969478739 696.924348583325 792.253750590954 696.138663376731 647.011208960993 773.861625266821 706.947579938623 441.432022012436 441.871927418228 442.394540170078 442.245159672786 411.090249922983 410.390290895315 411.412776848444 408.959802963095 425.278206837777 425.278206837777 425.278206837777 425.278206837777 425.278206837777 425.278206837777 425.278206837777 425.278206837777 321.61749811789 321.61749811789 321.61749811789 321.61749811789 321.61749811789 321.61749811789 321.61749811789 321.61749811789 321.61749811789 321.61749811789 672.610380274018 419.669367850489 419.669367850489 411.406103005884 410.713044619903 411.947393548887 410.732098461093 411.37451647352 322.941792906929 658.66386384062 658.66386384062 658.66386384062 701.815851938725 704.999874096501 750.609674468097 705.022945425345 810.525193081665 810.525193081665 810.525193081665 654.983929694762 654.983929694762 654.983929694762 699.11743468834 699.11743468834 707.174615374722 246.394296526015 248.719385677803 248.719385677803 225.206001672884 228.239936647984 228.239936647984 321.61749811789 315.300812662902 123.676281317317 133.501947531431 133.501947531431 109.995977171097 109.995977171097 109.995977171097 109.995977171097 191.457255951413 199.035222497365 199.035222497365 331.840435282196 222.019754743852 331.840435282196 222.019754743852 222.019754743852 126.912843889723 39.9694487782944 126.525423200845 125.942058217621 127.430743780677 35.9105107466451 43.0433974485878 44.5817546583335 39.8581913708377 40.0229858854762 88.3898829563523 73.8382720204033 73.9251685785847 75.7026428443679 76.6308391601132 39.2842442118618 41.6124888105341 40.0665725054365 42.4288177434633 35.1744593469195 40.8596277583659 43.4203963354747 46.7280253852514 53.1981597655211 49.0952168639941 47.9948592434778 46.6886132186532 67.9020102984666 67.3167396223937 55.2472079419204 50.666344113679 44.2636840657986 49.9251674536162 33.4113370086593 99.1387716971343 88.2165963593962 88.3446470446373 87.0158122084937 85.4181041378753 86.8801257386911 68.4921450215356 68.2618977396777 92.251242589052 92.5406593527825 93.6924188706135 92.1684132370946 70.8427800421849 70.4950254450105 94.8006353477455 94.9521805734434 97.3313605972919 94.2528036125828 100.88791480137 100.961969384296 78.2153214005795 76.9366115671293 29.3054267453318 29.1628512428384 28.3183450920041 28.4222297660184 36.4048806584282 35.1938454393071 35.1370272114066 34.498948418119 35.4226386303601 28.4561495592631 27.2651397578387 32.9027355278644 31.9871904616055 31.7027517523397 32.9114749998662
